Time,Competitor,Operation,OrderId,Side,Volume,Price,Lifespan,Fee,FuturePrice,EtfPrice,AccountBalance,FuturePosition,EtfPosition,ProfitLoss,TotalFees,MaxDrawdown,BuyVolume,SellVolume
6.183000,ExampleTwo,Cancel,84,S,-1,3411.00,GFD,0.00,3410.00,3410.00,14.76,0,0,14.76,12.24,9.04,24,24
6.183000,ExampleTwo,Insert,85,B,1,3409.00,GFD,0.00,3410.00,3410.00,14.76,0,0,14.76,12.24,9.04,24,24
6.183000,ExampleTwo,Insert,86,S,1,3410.00,GFD,0.00,3410.00,3410.00,14.76,0,0,14.76,12.24,9.04,24,24
6.183000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,78.16,45,-45,78.16,17.34,180.66,6,51
6.183000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.76,0,0,14.76,12.24,9.04,24,24
6.183000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,68.70,42,-42,68.70,15.30,177.50,6,48
6.205569,ExampleOne,Fill,53,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3330.50,45,-44,123.50,17.00,180.66,7,51
6.205569,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,79.00,44,-44,123.00,17.00,180.66,7,51
6.205569,alexs_trader,Fill,52,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3339.96,42,-41,111.04,14.96,177.50,7,48
6.205569,alexs_trader,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,69.54,41,-41,110.54,14.96,177.50,7,48
6.205569,ExampleTwo,Fill,85,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3393.90,0,1,15.10,11.90,9.04,25,24
6.205569,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,15.60,-1,1,14.60,11.90,9.04,25,24
6.327000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,79.00,44,-44,123.00,17.00,180.66,7,51
6.327000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,15.60,-1,1,14.60,11.90,9.04,25,24
6.327000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,69.54,41,-41,110.54,14.96,177.50,7,48
6.327000,ExampleOne,Insert,61,B,1,3409.00,GFD,0.00,3410.00,3409.00,79.00,44,-44,123.00,17.00,180.66,7,51
6.327000,alexs_trader,Insert,58,B,1,3409.00,GFD,0.00,3410.00,3409.00,69.54,41,-41,110.54,14.96,177.50,7,48
6.327000,ExampleTwo,Cancel,86,S,-1,3410.00,GFD,0.00,3410.00,3409.00,15.60,-1,1,14.60,11.90,9.04,25,24
6.327000,ExampleTwo,Insert,87,B,1,3408.00,GFD,0.00,3410.00,3409.00,15.60,-1,1,14.60,11.90,9.04,25,24
6.327000,ExampleTwo,Insert,88,S,1,3409.00,GFD,0.00,3410.00,3409.00,15.60,-1,1,14.60,11.90,9.04,25,24
6.327000,ExampleOne,Fill,61,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3329.66,44,-43,123.34,16.66,180.66,8,51
6.327000,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,79.84,43,-43,122.84,16.66,180.66,8,51
6.327000,ExampleTwo,Fill,88,S,-1,3409.00,GFD,0.68,3410.00,3409.00,3423.92,-1,0,13.92,12.58,9.04,25,25
6.327000,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3409.00,14.42,0,0,14.42,12.58,9.04,25,25
6.371398,alexs_trader,Fill,57,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3479.88,41,-42,69.88,14.62,177.50,7,49
6.371398,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,70.38,42,-42,70.38,14.62,177.50,7,49
6.371398,ExampleOne,Fill,60,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3490.18,43,-44,80.18,16.32,180.66,8,52
6.371398,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,80.68,44,-44,80.68,16.32,180.66,8,52
6.471000,ExampleOne,Tick,,,,,,0.00,3410.00,3415.00,80.68,44,-44,-139.32,16.32,262.82,8,52
6.471000,ExampleTwo,Tick,,,,,,0.00,3410.00,3415.00,14.42,0,0,14.42,12.58,9.04,25,25
6.471000,alexs_trader,Tick,,,,,,0.00,3410.00,3415.00,70.38,42,-42,-139.62,14.62,250.66,7,49
6.471000,ExampleOne,Insert,62,B,1,3409.00,GFD,0.00,3410.00,3415.00,80.68,44,-44,-139.32,16.32,262.82,8,52
6.471000,ExampleOne,Insert,63,S,1,3410.00,GFD,0.00,3410.00,3415.00,80.68,44,-44,-139.32,16.32,262.82,8,52
6.471000,alexs_trader,Insert,59,S,1,3410.00,GFD,0.00,3410.00,3415.00,70.38,42,-42,-139.62,14.62,250.66,7,49
6.471000,ExampleTwo,Cancel,87,B,-1,3408.00,GFD,0.00,3410.00,3415.00,14.42,0,0,14.42,12.58,9.04,25,25
6.471000,ExampleTwo,Insert,89,B,1,3409.00,GFD,0.00,3410.00,3415.00,14.42,0,0,14.42,12.58,9.04,25,25
6.471000,ExampleTwo,Insert,90,S,1,3410.00,GFD,0.00,3410.00,3415.00,14.42,0,0,14.42,12.58,9.04,25,25
6.471000,ExampleOne,Tick,,,,,,0.00,3410.00,3415.00,80.68,44,-44,-139.32,16.32,262.82,8,52
6.471000,ExampleTwo,Tick,,,,,,0.00,3410.00,3415.00,14.42,0,0,14.42,12.58,9.04,25,25
6.471000,alexs_trader,Tick,,,,,,0.00,3410.00,3415.00,70.38,42,-42,-139.62,14.62,250.66,7,49
6.606000,ExampleOne,Tick,,,,,,0.00,3410.00,3415.00,80.68,44,-44,-139.32,16.32,262.82,8,52
6.606000,ExampleTwo,Tick,,,,,,0.00,3410.00,3415.00,14.42,0,0,14.42,12.58,9.04,25,25
6.606000,alexs_trader,Tick,,,,,,0.00,3410.00,3415.00,70.38,42,-42,-139.62,14.62,250.66,7,49
6.632504,alexs_trader,Fill,58,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3338.28,42,-41,112.72,14.28,250.66,8,49
6.632504,alexs_trader,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,71.22,41,-41,112.22,14.28,250.66,8,49
6.632504,ExampleOne,Fill,62,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3327.98,44,-43,125.02,15.98,262.82,9,52
6.632504,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,81.52,43,-43,124.52,15.98,262.82,9,52
6.714483,ExampleOne,Fill,63,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3491.86,43,-44,81.86,15.64,262.82,9,53
6.714483,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,82.36,44,-44,82.36,15.64,262.82,9,53
6.714483,alexs_trader,Fill,59,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3481.56,41,-42,71.56,13.94,250.66,8,50
6.714483,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,72.06,42,-42,72.06,13.94,250.66,8,50
6.714483,ExampleTwo,Fill,90,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3424.76,0,-1,14.76,12.24,9.04,25,26
6.714483,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,15.26,1,-1,15.26,12.24,9.04,25,26
6.750000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,82.36,44,-44,82.36,15.64,262.82,9,53
6.750000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,15.26,1,-1,15.26,12.24,9.04,25,26
6.750000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,72.06,42,-42,72.06,13.94,250.66,8,50
6.750000,ExampleOne,Insert,64,B,1,3409.00,GFD,0.00,3410.00,3410.00,82.36,44,-44,82.36,15.64,262.82,9,53
6.750000,ExampleOne,Insert,65,S,1,3410.00,GFD,0.00,3410.00,3410.00,82.36,44,-44,82.36,15.64,262.82,9,53
6.750000,alexs_trader,Insert,60,B,1,3409.00,GFD,0.00,3410.00,3410.00,72.06,42,-42,72.06,13.94,250.66,8,50
6.750000,alexs_trader,Insert,61,S,1,3410.00,GFD,0.00,3410.00,3410.00,72.06,42,-42,72.06,13.94,250.66,8,50
6.750000,ExampleTwo,Cancel,89,B,-1,3409.00,GFD,0.00,3410.00,3410.00,15.26,1,-1,15.26,12.24,9.04,25,26
6.750000,ExampleTwo,Insert,91,B,1,3410.00,GFD,0.00,3410.00,3410.00,15.26,1,-1,15.26,12.24,9.04,25,26
6.750000,ExampleOne,Fill,65,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3492.70,44,-45,82.70,15.30,262.82,9,54
6.750000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,83.20,45,-45,83.20,15.30,262.82,9,54
6.750000,ExampleTwo,Fill,91,B,-1,3410.00,GFD,0.68,3410.00,3410.00,-3395.42,1,0,14.58,12.92,9.04,26,26
6.750000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3410.00,14.08,0,0,14.08,12.92,9.04,26,26
6.750000,ExampleTwo,Insert,92,S,1,3411.00,GFD,0.00,3410.00,3410.00,14.08,0,0,14.08,12.92,9.04,26,26
6.938734,alexs_trader,Fill,61,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3482.40,42,-43,72.40,13.60,250.66,8,51
6.938734,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,72.90,43,-43,72.90,13.60,250.66,8,51
6.938734,ExampleTwo,Fill,92,S,-1,3411.00,GFD,-0.34,3410.00,3411.00,3425.42,0,-1,14.42,12.58,9.04,26,27
6.938734,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,15.92,1,-1,14.92,12.58,9.04,26,27
7.029000,ExampleOne,Tick,,,,,,0.00,3410.00,3415.00,83.20,45,-45,-141.80,15.30,266.82,9,54
7.029000,ExampleTwo,Tick,,,,,,0.00,3410.00,3415.00,15.92,1,-1,10.92,12.58,9.04,26,27
7.029000,alexs_trader,Tick,,,,,,0.00,3410.00,3415.00,72.90,43,-43,-142.10,13.60,254.82,8,51
7.029000,ExampleOne,Insert,66,S,1,3410.00,GFD,0.00,3410.00,3415.00,83.20,45,-45,-141.80,15.30,266.82,9,54
7.029000,alexs_trader,Insert,62,S,1,3410.00,GFD,0.00,3410.00,3415.00,72.90,43,-43,-142.10,13.60,254.82,8,51
7.029000,ExampleTwo,Insert,93,B,1,3410.00,GFD,0.00,3410.00,3415.00,15.92,1,-1,10.92,12.58,9.04,26,27
7.029000,ExampleOne,Fill,66,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3493.54,45,-46,83.54,14.96,266.82,9,55
7.029000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,84.04,46,-46,84.04,14.96,266.82,9,55
7.029000,ExampleTwo,Fill,93,B,-1,3410.00,GFD,0.68,3410.00,3410.00,-3394.76,1,0,15.24,13.26,9.04,27,27
7.029000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3410.00,14.74,0,0,14.74,13.26,9.04,27,27
7.029000,ExampleTwo,Insert,94,S,1,3411.00,GFD,0.00,3410.00,3410.00,14.74,0,0,14.74,13.26,9.04,27,27
7.173000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,84.04,46,-46,84.04,14.96,266.82,9,55
7.173000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.74,0,0,14.74,13.26,9.04,27,27
7.173000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,72.90,43,-43,72.90,13.60,254.82,8,51
7.173000,ExampleOne,Insert,67,S,1,3410.00,GFD,0.00,3410.00,3410.00,84.04,46,-46,84.04,14.96,266.82,9,55
7.173000,ExampleTwo,Cancel,94,S,-1,3411.00,GFD,0.00,3410.00,3410.00,14.74,0,0,14.74,13.26,9.04,27,27
7.173000,ExampleTwo,Insert,95,B,1,3409.00,GFD,0.00,3410.00,3410.00,14.74,0,0,14.74,13.26,9.04,27,27
7.173000,ExampleTwo,Insert,96,S,1,3410.00,GFD,0.00,3410.00,3410.00,14.74,0,0,14.74,13.26,9.04,27,27
7.173000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,84.04,46,-46,84.04,14.96,266.82,9,55
7.173000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.74,0,0,14.74,13.26,9.04,27,27
7.173000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,72.90,43,-43,72.90,13.60,254.82,8,51
7.289983,ExampleOne,Fill,64,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3324.62,46,-45,130.38,14.62,266.82,10,55
7.289983,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,84.88,45,-45,129.88,14.62,266.82,10,55
7.289983,alexs_trader,Fill,60,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3335.76,43,-42,116.24,13.26,254.82,9,51
7.289983,alexs_trader,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,73.74,42,-42,115.74,13.26,254.82,9,51
7.289983,ExampleTwo,Fill,95,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3393.92,0,1,15.08,12.92,9.04,28,27
7.289983,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,15.58,-1,1,14.58,12.92,9.04,28,27
7.308000,ExampleOne,Tick,,,,,,0.00,3410.00,3408.00,84.88,45,-45,174.88,14.62,266.82,10,55
7.308000,ExampleTwo,Tick,,,,,,0.00,3410.00,3408.00,15.58,-1,1,13.58,12.92,9.04,28,27
7.308000,alexs_trader,Tick,,,,,,0.00,3410.00,3408.00,73.74,42,-42,157.74,13.26,254.82,9,51
7.308000,ExampleOne,Insert,68,B,1,3409.00,GFD,0.00,3410.00,3408.00,84.88,45,-45,174.88,14.62,266.82,10,55
7.308000,alexs_trader,Insert,63,B,1,3409.00,GFD,0.00,3410.00,3408.00,73.74,42,-42,157.74,13.26,254.82,9,51
7.308000,ExampleTwo,Cancel,96,S,-1,3410.00,GFD,0.00,3410.00,3408.00,15.58,-1,1,13.58,12.92,9.04,28,27
7.308000,ExampleTwo,Insert,97,B,1,3408.00,GFD,0.00,3410.00,3408.00,15.58,-1,1,13.58,12.92,9.04,28,27
7.308000,ExampleTwo,Insert,98,S,1,3409.00,GFD,0.00,3410.00,3408.00,15.58,-1,1,13.58,12.92,9.04,28,27
7.308000,ExampleOne,Fill,68,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3323.78,45,-44,130.22,14.28,266.82,11,55
7.308000,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,85.72,44,-44,129.72,14.28,266.82,11,55
7.308000,ExampleTwo,Fill,98,S,-1,3409.00,GFD,0.68,3410.00,3409.00,3423.90,-1,0,13.90,13.60,9.04,28,28
7.308000,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3409.00,14.40,0,0,14.40,13.60,9.04,28,28
7.452000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,85.72,44,-44,129.72,14.28,266.82,11,55
7.452000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,14.40,0,0,14.40,13.60,9.04,28,28
7.452000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,73.74,42,-42,115.74,13.26,254.82,9,51
7.452000,ExampleOne,Insert,69,B,1,3409.00,GFD,0.00,3410.00,3409.00,85.72,44,-44,129.72,14.28,266.82,11,55
7.452000,ExampleTwo,Cancel,97,B,-1,3408.00,GFD,0.00,3410.00,3409.00,14.40,0,0,14.40,13.60,9.04,28,28
7.452000,ExampleTwo,Insert,99,B,1,3409.00,GFD,0.00,3410.00,3409.00,14.40,0,0,14.40,13.60,9.04,28,28
7.452000,ExampleTwo,Insert,100,S,1,3410.00,GFD,0.00,3410.00,3409.00,14.40,0,0,14.40,13.60,9.04,28,28
7.452000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,85.72,44,-44,129.72,14.28,266.82,11,55
7.452000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,14.40,0,0,14.40,13.60,9.04,28,28
7.452000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,73.74,42,-42,115.74,13.26,254.82,9,51
7.471054,alexs_trader,Fill,63,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3334.92,42,-41,116.08,12.92,254.82,10,51
7.471054,alexs_trader,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,74.58,41,-41,115.58,12.92,254.82,10,51
7.471054,ExampleOne,Fill,69,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3322.94,44,-43,130.06,13.94,266.82,12,55
7.471054,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,86.56,43,-43,129.56,13.94,266.82,12,55
7.471054,ExampleTwo,Fill,99,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3394.26,0,1,14.74,13.26,9.04,29,28
7.471054,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,15.24,-1,1,14.24,13.26,9.04,29,28
7.596000,ExampleOne,Tick,,,,,,0.00,3410.00,3408.00,86.56,43,-43,172.56,13.94,266.82,12,55
7.596000,ExampleTwo,Tick,,,,,,0.00,3410.00,3408.00,15.24,-1,1,13.24,13.26,9.04,29,28
7.596000,alexs_trader,Tick,,,,,,0.00,3410.00,3408.00,74.58,41,-41,156.58,12.92,254.82,10,51
7.596000,ExampleOne,Insert,70,B,1,3409.00,GFD,0.00,3410.00,3408.00,86.56,43,-43,172.56,13.94,266.82,12,55
7.596000,alexs_trader,Insert,64,B,1,3409.00,GFD,0.00,3410.00,3408.00,74.58,41,-41,156.58,12.92,254.82,10,51
7.596000,ExampleTwo,Cancel,100,S,-1,3410.00,GFD,0.00,3410.00,3408.00,15.24,-1,1,13.24,13.26,9.04,29,28
7.596000,ExampleTwo,Insert,101,B,1,3408.00,GFD,0.00,3410.00,3408.00,15.24,-1,1,13.24,13.26,9.04,29,28
7.596000,ExampleTwo,Insert,102,S,1,3409.00,GFD,0.00,3410.00,3408.00,15.24,-1,1,13.24,13.26,9.04,29,28
7.596000,ExampleOne,Fill,70,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3322.10,43,-42,129.90,13.60,266.82,13,55
7.596000,ExampleOne,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,87.40,42,-42,129.40,13.60,266.82,13,55
7.596000,ExampleTwo,Fill,102,S,-1,3409.00,GFD,0.68,3410.00,3409.00,3423.56,-1,0,13.56,13.94,9.04,29,29
7.596000,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3409.00,14.06,0,0,14.06,13.94,9.04,29,29
7.606216,alexs_trader,Fill,64,B,-1,3409.00,GFD,-0.34,3410.00,3409.00,-3334.08,41,-40,115.92,12.58,254.82,11,51
7.606216,alexs_trader,Hedge,,S,1,3409.50,,0.00,3410.00,3409.00,75.42,40,-40,115.42,12.58,254.82,11,51
7.648144,alexs_trader,Fill,62,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3485.76,40,-41,75.76,12.24,254.82,11,52
7.648144,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,76.26,41,-41,76.26,12.24,254.82,11,52
7.731000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,87.40,42,-42,87.40,13.60,266.82,13,55
7.731000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.06,0,0,14.06,13.94,9.04,29,29
7.731000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,76.26,41,-41,76.26,12.24,254.82,11,52
7.731000,ExampleOne,Insert,71,B,1,3409.00,GFD,0.00,3410.00,3410.00,87.40,42,-42,87.40,13.60,266.82,13,55
7.731000,alexs_trader,Insert,65,B,1,3409.00,GFD,0.00,3410.00,3410.00,76.26,41,-41,76.26,12.24,254.82,11,52
7.731000,alexs_trader,Insert,66,S,1,3410.00,GFD,0.00,3410.00,3410.00,76.26,41,-41,76.26,12.24,254.82,11,52
7.731000,ExampleTwo,Cancel,101,B,-1,3408.00,GFD,0.00,3410.00,3410.00,14.06,0,0,14.06,13.94,9.04,29,29
7.731000,ExampleTwo,Insert,103,B,1,3409.00,GFD,0.00,3410.00,3410.00,14.06,0,0,14.06,13.94,9.04,29,29
7.731000,ExampleTwo,Insert,104,S,1,3410.00,GFD,0.00,3410.00,3410.00,14.06,0,0,14.06,13.94,9.04,29,29
7.731000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,87.40,42,-42,87.40,13.60,266.82,13,55
7.731000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.06,0,0,14.06,13.94,9.04,29,29
7.731000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,76.26,41,-41,76.26,12.24,254.82,11,52
7.731000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,87.40,42,-42,87.40,13.60,266.82,13,55
7.731000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.06,0,0,14.06,13.94,9.04,29,29
7.731000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,76.26,41,-41,76.26,12.24,254.82,11,52
7.731000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,87.40,42,-42,87.40,13.60,266.82,13,55
7.731000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.06,0,0,14.06,13.94,9.04,29,29
7.731000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,76.26,41,-41,76.26,12.24,254.82,11,52
7.751304,ExampleOne,Fill,67,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3497.74,42,-43,87.74,13.26,266.82,13,56
7.751304,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,88.24,43,-43,88.24,13.26,266.82,13,56
7.751304,alexs_trader,Fill,66,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3486.60,41,-42,76.60,11.90,254.82,11,53
7.751304,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,77.10,42,-42,77.10,11.90,254.82,11,53
7.751304,ExampleTwo,Fill,104,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3424.40,0,-1,14.40,13.60,9.04,29,30
7.751304,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,14.90,1,-1,14.90,13.60,9.04,29,30
7.875000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,88.24,43,-43,88.24,13.26,266.82,13,56
7.875000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.90,1,-1,14.90,13.60,9.04,29,30
7.875000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,77.10,42,-42,77.10,11.90,254.82,11,53
7.875000,ExampleOne,Insert,72,S,1,3410.00,GFD,0.00,3410.00,3410.00,88.24,43,-43,88.24,13.26,266.82,13,56
7.875000,ExampleOne,Fill,72,S,-1,3410.00,GFD,0.68,3410.00,3410.00,3497.56,43,-44,87.56,13.94,266.82,13,57
7.875000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,88.06,44,-44,88.06,13.94,266.82,13,57
7.875000,alexs_trader,Insert,67,S,1,3410.00,GFD,0.00,3410.00,3410.00,77.10,42,-42,77.10,11.90,254.82,11,53
7.875000,alexs_trader,Fill,67,S,-1,3410.00,GFD,0.68,3410.00,3410.00,3486.42,42,-43,76.42,12.58,254.82,11,54
7.875000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,76.92,43,-43,76.92,12.58,254.82,11,54
7.875000,ExampleTwo,Cancel,103,B,-1,3409.00,GFD,0.00,3410.00,3410.00,14.90,1,-1,14.90,13.60,9.04,29,30
7.875000,ExampleTwo,Insert,105,B,1,3410.00,GFD,0.00,3410.00,3410.00,14.90,1,-1,14.90,13.60,9.04,29,30
7.875000,ExampleTwo,Insert,106,S,1,3411.00,GFD,0.00,3410.00,3410.00,14.90,1,-1,14.90,13.60,9.04,29,30
7.875000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,88.06,44,-44,88.06,13.94,266.82,13,57
7.875000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.90,1,-1,14.90,13.60,9.04,29,30
7.875000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,76.92,43,-43,76.92,12.58,254.82,11,54
7.875000,ExampleOne,Insert,73,S,1,3410.00,GFD,0.00,3410.00,3410.00,88.06,44,-44,88.06,13.94,266.82,13,57
7.875000,ExampleOne,Fill,73,S,-1,3410.00,GFD,0.68,3410.00,3410.00,3497.38,44,-45,87.38,14.62,266.82,13,58
7.875000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,87.88,45,-45,87.88,14.62,266.82,13,58
7.875000,alexs_trader,Insert,68,S,1,3410.00,GFD,0.00,3410.00,3410.00,76.92,43,-43,76.92,12.58,254.82,11,54
7.875000,alexs_trader,Fill,68,S,-1,3410.00,GFD,0.68,3410.00,3410.00,3486.24,43,-44,76.24,13.26,254.82,11,55
7.875000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,76.74,44,-44,76.74,13.26,254.82,11,55
7.875000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,87.88,45,-45,87.88,14.62,266.82,13,58
7.875000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.90,1,-1,14.90,13.60,9.04,29,30
7.875000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,76.74,44,-44,76.74,13.26,254.82,11,55
7.875000,ExampleOne,Insert,74,S,1,3410.00,GFD,0.00,3410.00,3410.00,87.88,45,-45,87.88,14.62,266.82,13,58
7.875000,ExampleTwo,Fill,105,B,-1,3410.00,GFD,-0.34,3410.00,3410.00,-3394.76,1,0,15.24,13.26,9.04,30,30
7.875000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3410.00,14.74,0,0,14.74,13.26,9.04,30,30
7.875000,ExampleOne,Fill,74,S,-1,3410.00,GFD,0.68,3410.00,3410.00,3497.20,45,-46,87.20,15.30,266.82,13,59
7.875000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,87.70,46,-46,87.70,15.30,266.82,13,59
7.875000,alexs_trader,Insert,69,S,1,3410.00,GFD,0.00,3410.00,3410.00,76.74,44,-44,76.74,13.26,254.82,11,55
7.875000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,87.70,46,-46,87.70,15.30,266.82,13,59
7.875000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.74,0,0,14.74,13.26,9.04,30,30
7.875000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,76.74,44,-44,76.74,13.26,254.82,11,55
7.875000,ExampleOne,Insert,75,S,1,3410.00,GFD,0.00,3410.00,3410.00,87.70,46,-46,87.70,15.30,266.82,13,59
7.875000,ExampleTwo,Cancel,106,S,-1,3411.00,GFD,0.00,3410.00,3410.00,14.74,0,0,14.74,13.26,9.04,30,30
7.875000,ExampleTwo,Insert,107,B,1,3409.00,GFD,0.00,3410.00,3410.00,14.74,0,0,14.74,13.26,9.04,30,30
7.875000,ExampleTwo,Insert,108,S,1,3410.00,GFD,0.00,3410.00,3410.00,14.74,0,0,14.74,13.26,9.04,30,30
7.875000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,87.70,46,-46,87.70,15.30,266.82,13,59
7.875000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.74,0,0,14.74,13.26,9.04,30,30
7.875000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,76.74,44,-44,76.74,13.26,254.82,11,55
